Артикул;Название;Номенклaтурa;Баркод;ТМ;Статус;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;26-February-03-March;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;04-March-10-March;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;11-March-17-March;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;18-March-24-March;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;25-March-31-March;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;01-April-07-April;08-April-2024;   ;Остаток;Остаток fbs;Цена;Цена до скидки;Наценка;Остаток на РЦ;Остаток РЦ Иркутск;В резерве;Выручка;Доля выручки;Итого наценка;Спринт озон;Спринт вб;IDC;Оценка IDC;1;                              ;Рыночная цена конкурентов, руб.;Моя цена на других площадках, руб.;Индекс цен;Ценовой индекс товара на Ozon;Ценовой индекс товара на рынке;Ценовой индекс товара на рынке на мои товары;Ссылка на рыночную цену конкурентов;Средняя прибыль за период  10 последних дней;Средняя прибыль;Взвешенная средняя прибыль;Категория за прошлый день;Категории товров по прибыли;Разница категрий;Хиты. Без ограничения срока действия Цена;Хиты. Без ограничения срока действия Наценка;СуперХиты. Без ограничения срока действия Цена;СуперХиты. Без ограничения срока действия Наценка;СуперХиты со скидкой на комиссию - 5%.Без ограничения срока действия Цена;СуперХиты со скидкой на комиссию - 5%.Без ограничения срока действия Наценка; МегаХиты. Без ограничения срока действия Цена; МегаХиты. Без ограничения срока действия Наценка;МегаХиты со скидкой на комиссию - 5%. Без ограничения срока действия Цена;МегаХиты со скидкой на комиссию - 5%. Без ограничения срока действия Наценка;Категория;turnover;Наценка_fbs;Разница в цене предыдущего дня;Стандартное отклонение цен за последние 7 дней;Стандартное отклонение цен за последние 3 дня;Отличие максимальной цены от минимальной за 3 дня;прибыль с единицы товара;Moscow_warehouses;Шушары 8.11;Адыгейск 13.11;Пушкино 13.11;Софьино 13.11;Екат 16.11;Самара;Шушары 23.11;Склад Химки (FBS обычные товары);Склад Иркутск;ПСР
G0432;Чехлы на стулья 4 шт, бежевый;1119361286;4664042413936;Birdhouse;текущий Дарья;1;0;0;0;0;0;1;1;2;2;1;0;1;8;2;3;1;2;0;2;1;11;0;0;1;0;6;0;1;8;0;0;0;1;3;0;0;4;0;1;1;0;3;3;0;8;0;2;2;3;1;1;1;10;0;   ;534;51.0;1848.0;2652.0;89.98;157.0;570.0;;0.0;0.0;;;;651.22;Высокая;;;1525.0;1525.0;Выгодный;0.0;0.98;0.98;https://wildberries.ru/catalog/171731194/detail.aspx;;;;;;;2134.0;117.75;2117.0;116.1;2090.0;113.48;2090.0;113.48;2022.0;106.88;;415.33;85.13;;;;;500.32;146.0;;;;;;;;11.0;40.0;0.0
G0433;Чехлы на стулья 4 шт, светло-серый;1119361678;4664074815135;Birdhouse;текущий Дарья;0;1;0;2;1;1;1;2;0;0;0;0;1;4;2;0;0;1;1;1;0;5;1;0;1;1;1;0;1;5;1;0;0;2;0;1;0;4;1;1;0;1;2;1;1;7;1;0;1;2;4;0;3;11;2;   ;362;9.0;1848.0;4044.0;89.74;81.0;48.0;;3696.0;0.143622105991249;;;;683.02;Высокая;;;1525.0;1525.0;Выгодный;0.0;0.98;0.98;https://wildberries.ru/catalog/171731195/detail.aspx;;;;;;;2134.0;117.51;2117.0;115.86;2090.0;113.24;2090.0;113.24;2022.0;106.64;;266.74;84.77;;;;;498.99;51.0;;;;;;;;6.0;3.0;0.0
G0434;Чехлы на стулья 4 шт, темно-серый;1119361360;4664153564732;Birdhouse;новинка Даша;0;0;0;0;0;1;0;0;2;1;1;0;2;6;1;1;1;0;0;0;1;4;0;1;0;1;0;1;1;4;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;3;12;1;23;1;2;1;43;2;   ;379;4.0;1848.0;4044.0;89.98;91.0;59.0;;3696.0;0.143622105991249;;;;689.09;Высокая;;;1525.0;1525.0;Выгодный;0.0;0.98;0.98;https://wildberries.ru/catalog/171731199/detail.aspx;;;;;;;2134.0;117.75;2117.0;116.1;2090.0;113.48;2090.0;113.48;2022.0;106.88;;115.35;85.13;;;;;500.32;60.0;;;;;;;;0.0;4.0;0.0
G0440;Пояс для тяжелой атлетики;0;4665958409198;Shark Fit;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;;2000.0;3400.0;inf;0.0;;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;inf;;;;;961.33;;;;;;;;;;;
G0441;Пояс для тяжелой атлетики L;0;4666118496980;Shark Fit;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;;2000.0;3400.0;inf;0.0;;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;inf;;;;;961.33;;;;;;;;;;;
G0442;Пояс для тяжелой атлетики XL;0;4666247169847;Shark Fit;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;;2000.0;3400.0;inf;0.0;;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;inf;;;;;961.33;;;;;;;;;;;
G0500;Поилка для домашних животных;792678831;4612161840522;SS&Y Group;текущий Дарья;1;0;1;0;0;1;0;0;4;5;8;3;6;26;6;4;4;5;5;5;7;36;6;3;0;2;5;6;3;25;5;3;3;2;1;2;0;16;0;1;0;0;1;0;0;2;0;0;0;1;1;0;0;2;1;   ;68;0.0;690.0;1750.0;70.58;4.0;;;690.0;0.02681256848862603;;ТЗ 30 (16.10 - 25.10);;31.63;Средняя;;;551.0;551.0;Выгодный;0.0;1.0;1.0;https://wildberries.ru/catalog/136365166/detail.aspx;2079.0;272.0;0.04662731915199992;3.0;3.0;;621.0;53.59;586.0;44.98;0.0;-99.33;552.0;36.61;0.0;-99.33;PetCare;190.4;61.14;;;;;166.28;0.0;;;150.0;;;;;0.0;0.0;0.0
G0501;Игрушка для собак;900584337;4615002365871;SSY;отказ;2;2;1;1;1;1;0;1;1;0;0;0;2;4;0;0;1;0;1;0;0;2;1;1;0;2;0;0;0;4;3;0;1;1;0;0;1;6;0;1;0;2;0;1;2;6;0;1;1;4;0;1;3;10;6;   ;198;87.0;319.0;1380.0;-10.36;1063.0;188.0;;1914.0;0.07437573345975394;;ТЗ 22 (8.09-17.09);ТЗ 15 (10.08-23.08);304.62;Критическая;;;286.0;286.0;Невыгодный;0.0;1.09;1.09;https://wildberries.ru/catalog/152096362/detail.aspx;62.0;76.0;0.01302822152776468;3.0;3.0;;459.0;24.85;433.0;18.31;0.0;-90.64;408.0;12.03;0.0;-90.64;;126.0;-17.64;;67.8;;;-23.89;9.0;;;;;;;;74.0;13.0;0.0
G0502;Расческа-перчатка для животных;1008164672;4643457758627;SSY;текущий Дарья;6;9;8;7;11;14;6;9;8;11;3;10;13;60;6;4;5;4;5;8;7;39;7;6;4;4;3;7;4;35;4;1;6;2;1;1;4;19;3;4;3;4;3;6;9;32;5;4;4;5;1;5;5;29;3;   ;604;62.0;580.0;1010.0;58.9;885.0;;20.0;1740.0;0.06761430314523086;;ТЗ 22 (8.09-17.09);;113.53;Низкая;;;473.0;473.0;Выгодный;0.0;0.95;0.95;https://wildberries.ru/catalog/163538579/detail.aspx;776.0;1047.0;0.1794808939417056;3.0;3.0;;551.0;51.16;536.0;47.16;0.0;-95.94;522.0;43.42;0.0;-95.94;;138.62;50.66;;;;;132.41;10.0;;;400.0;;;;;62.0;0.0;0.0
G0503;Набор игрушек для собак розовый;1029947629;4645326115852;SSY;текущий Дарья;4;2;8;6;4;5;5;3;6;11;11;9;7;52;5;9;3;7;3;8;12;47;7;8;3;7;8;4;5;42;4;4;3;9;5;3;9;37;9;6;6;6;5;7;11;50;9;4;10;6;9;8;8;54;7;   ;673;25.0;394.0;1020.0;75.51;261.0;58.0;3.0;2758.0;0.10717255636468202;;;;123.94;Низкая;;;358.0;358.0;Невыгодный;0.0;1.07;1.07;https://wildberries.ru/catalog/165108118/detail.aspx;;;;;;;382.0;69.74;382.0;69.74;0.0;-114.04;372.0;64.93;0.0;-114.04;;92.37;61.17;;;;;91.06;175.0;;;;;;;;21.0;4.0;0.0
G0504;Набор игрушек для собак синий;1029946504;4645463713485;SSY;текущий Дарья;3;3;9;9;12;12;9;12;15;17;17;8;14;92;18;15;20;20;18;11;22;124;19;10;6;9;15;16;16;91;17;13;5;16;21;11;15;98;10;8;6;4;8;9;4;49;5;0;4;2;4;2;2;19;1;   ;457;9.0;410.0;1020.0;82.58;101.0;15.0;1.0;410.0;0.01593210591353141;;ТЗ 33 (14.11 - 17.11);;47.36;Средняя;;;331.0;358.0;Невыгодный;0.0;1.18;1.11;https://wildberries.ru/catalog/32668675/detail.aspx;;;;;;;384.0;70.08;384.0;70.08;0.0;-114.66;374.0;65.27;0.0;-114.66;;108.44;68.16;;;;;99.6;109.0;;;;;;;;8.0;1.0;0.0
G0505;Набор игрушек для собак мелких пород;1040587377;4647533992240;SSY;текущий Дарья;8;9;5;6;6;5;8;3;13;4;10;9;15;62;7;7;7;7;7;3;14;52;8;11;10;8;7;9;11;64;6;3;2;7;10;6;10;44;9;11;12;9;6;10;5;62;6;4;5;3;8;4;3;33;2;   ;523;12.0;501.0;2040.0;95.22;174.0;9.0;1.0;1002.0;0.03893651250087432;;;;83.95;Низкая;;;409.0;409.0;Умеренный;0.0;1.05;1.05;https://wildberries.ru/catalog/165768774/detail.aspx;;;;;;;450.0;74.27;425.0;64.0;0.0;-110.67;400.0;53.72;0.0;-110.67;;83.2;82.46;;;;;134.42;35.0;;;;;;;;12.0;0.0;0.0
G0510;Клетка для грызунов двухэтажная розовая;1056147913;4652802454770;SSY;текущий Дарья;9;5;6;6;10;5;4;18;5;6;21;14;14;82;11;8;3;8;10;8;14;62;10;13;3;9;10;5;5;55;5;3;6;3;4;5;7;33;4;3;3;3;8;6;2;29;3;7;5;3;3;1;1;23;1;   ;0;22.0;1140.0;2550.0;93.47;3.0;282.0;;1140.0;0.04429902619859953;;ТЗ 35 (06.12-15.12);;0.0;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;1048.0;78.26;991.0;68.84;934.0;59.42;934.0;59.42;877.0;50.0;;;85.66;;;;;328.03;;;;;;;;36.0;0.0;22.0;0.0
G0511;Клетка для грызунов двухэтажная голубая;1056170440;4652821948588;SSY;текущий Дарья;12;7;6;4;11;4;6;9;5;7;5;8;7;47;7;5;7;7;8;7;9;50;10;10;7;4;1;0;1;33;0;0;1;0;1;0;1;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;   ;0;24.0;1270.0;2550.0;113.22;4.0;286.0;;1270.0;0.04935066953703632;;;;0.0;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;1067.0;79.67;1009.0;70.09;951.0;60.5;951.0;60.5;893.0;50.92;;;105.04;;;;;397.36;;;;;;;;36.0;0.0;24.0;0.0
G0515;Прогулочная поилка для собак;1089309637;4657498399336;SSY;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;;500.0;1010.0;inf;0.0;;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;inf;;;;;226.0;;;;;;;;;;;
G0520;Игрушка для кошек 70см;1091253388;4658804802588;SSY;текущий Дарья;6;2;5;3;3;4;0;2;4;5;3;3;4;21;1;4;2;7;1;4;5;24;8;2;18;28;47;43;41;187;25;61;69;63;62;38;29;347;13;10;20;10;13;16;9;91;14;11;8;7;5;6;4;55;5;   ;865;186.0;390.0;1591.0;90.69;1710.0;947.0;;1950.0;0.07577465007655182;;ТЗ 35 (06.12-15.12);;64.65;Низкая;;;345.0;345.0;Невыгодный;0.0;1.1;1.1;https://wildberries.ru/catalog/169888397/detail.aspx;;;;;;;842.0;337.22;795.0;311.58;748.0;285.95;748.0;285.95;702.0;260.86;;87.75;74.45;;;;;96.44;97.0;;;;;;;;120.0;66.0;0.0
G0521;Игрушка для кошек 90см;1091349901;4657832618550;SSY;текущий Дарья;0;4;2;2;0;1;3;2;2;5;4;5;1;22;1;1;0;1;2;4;4;13;2;2;4;0;1;3;3;15;2;0;2;3;2;1;2;12;2;4;3;3;2;1;5;20;4;2;3;4;12;11;16;52;14;   ;200;77.0;350.0;1591.0;71.61;716.0;360.0;;4900.0;0.19040809506415587;;;;99.01;Низкая;;;330.0;330.0;Умеренный;0.0;1.04;1.04;https://wildberries.ru/catalog/169888398/detail.aspx;;;;;;;361.0;77.67;352.0;72.71;0.0;-121.39;342.0;67.2;0.0;-121.39;;33.33;55.45;;;;;75.35;41.0;;;;;;;;50.0;27.0;0.0
G0600;Москитная штора, чёрная;822282982;4692362384674;Birdhouse;отказ;0;0;4;3;4;4;2;3;7;8;24;7;18;69;19;17;11;10;2;5;7;71;14;15;10;14;6;7;2;68;6;6;3;1;2;4;3;25;2;7;0;1;0;2;2;14;2;1;1;9;10;19;33;75;32;   ;260;0.0;273.0;1299.0;-0.03;4.0;;;8736.0;0.33947043234295216;;ТЗ 11 (20.07-31.07);ТЗ 1 (16.05-22.05);46.68;Средняя;;;258.0;258.0;Невыгодный;0.0;1.12;1.12;https://wildberries.ru/catalog/140684709/detail.aspx;4.0;563.0;0.09651169368594101;3.0;3.0;;300.0;10.34;291.0;6.88;0.0;-104.88;275.0;0.74;0.0;-104.88;DIY;30.59;-11.46;;57.9;;;-0.04;32.0;;;;;;;;0.0;0.0;0.0
G0601;Москитная сетка, коричневая;822294128;4699887646355;Birdhouse;отказ;1;2;1;1;5;0;3;2;7;5;2;5;9;33;5;2;3;0;3;3;4;20;4;4;5;3;1;1;0;18;2;0;1;1;4;1;2;11;4;1;0;0;3;5;3;16;2;9;4;32;57;0;0;104;0;   ;1;0.0;255.0;1299.0;-0.84;0.0;;;0.0;0.0;;ТЗ 9 (05.07-11.07);;0.28;Высокая;;;285.0;0.0;Выгодный;0.0;0.88;0.0;https://wildberries.ru/catalog/148534131/detail.aspx;19.0;1126.0;0.193023387371882;2.0;3.0;Изменена категория;334.0;33.19;309.0;22.42;0.0;-110.76;285.0;12.08;0.0;-110.76;DIY;;-13.59;;53.94;;;-1.09;0.0;;;;;;;;0.0;0.0;0.0
G0610;Капельный полив, 12 шт;822293804;4636654511669;Birdhouse;текущий Дарья;3;0;4;1;3;7;8;5;5;7;4;5;3;37;12;0;0;6;2;12;11;43;4;6;6;3;5;8;12;44;5;0;3;2;1;0;0;11;0;0;2;0;1;0;0;3;3;1;0;0;2;1;1;8;2;   ;294;13.0;380.0;1010.0;71.18;187.0;7.0;4.0;760.0;0.029532684132399685;;;;96.39;Низкая;;;280.0;280.0;Невыгодный;0.0;1.25;1.25;https://market.yandex.ru/product/1822073052/?sku=101961050120;93.0;1836.0;0.3147344042759995;2.0;2.0;;361.0;61.76;342.0;52.34;0.0;-117.27;323.0;42.93;0.0;-117.27;DIY;316.62;55.77;;;;;79.45;81.0;;;;;;;;13.0;0.0;0.0
G0615;Коврик придверный противоскользящий 60x90 бежевый;1100583146;4659071278397;Birdhouse;текущий Дарья;13;17;15;18;24;11;14;12;19;12;11;10;17;95;13;8;7;18;7;14;7;74;13;11;10;9;4;1;4;52;1;1;1;3;3;0;0;9;0;0;1;1;1;1;1;5;0;0;0;0;0;0;0;0;0;   ;0;0.0;2100.0;3558.0;123.86;0.0;2.0;;0.0;0.0;;;;0.0;Высокая;;;1453.0;1453.0;Невыгодный;0.0;1.13;1.13;https://wildberries.ru/catalog/170626983/detail.aspx;;;;;;;1654.0;77.51;1598.0;71.69;1504.0;61.92;1504.0;61.92;1410.0;52.15;;;118.09;;;;;643.59;;;;;;;;;0.0;0.0;0.0
G0616;Коврик придверный противоскользящий 60x90 синий;1100585414;4659295292278;Birdhouse;текущий Дарья;5;0;2;2;1;5;3;2;0;0;1;5;2;13;2;2;1;1;1;0;2;9;1;1;1;0;1;1;1;6;0;0;1;0;2;0;5;8;6;2;1;1;1;1;1;13;1;2;2;1;1;1;1;9;1;   ;474;3.0;1519.0;3558.0;68.96;30.0;18.0;;1519.0;0.05902650946988832;;;;282.14;Критическая;;;1075.0;1075.0;Невыгодный;0.0;1.15;1.15;https://wildberries.ru/catalog/170626985/detail.aspx;;;;;;;2193.0;139.0;2119.0;131.31;1994.0;118.32;1994.0;118.32;1869.0;105.33;;390.35;64.06;;;;;358.3;29.0;;;;;;;;2.0;1.0;0.0
G0617;Коврик придверный противоскользящий 60x90 зеленый;1100585946;4659321061786;Birdhouse;текущий Дарья;2;1;1;1;1;2;1;1;4;0;2;2;4;14;3;2;2;1;1;4;4;17;3;1;3;2;1;2;4;16;2;2;2;2;1;0;1;10;4;0;2;3;0;1;2;12;1;0;2;1;2;2;2;10;0;   ;427;1.0;1601.0;3558.0;76.74;20.0;6.0;;0.0;0.0;;;;261.96;Критическая;;;1209.0;1209.0;Невыгодный;0.0;1.09;1.09;https://wildberries.ru/catalog/170626987/detail.aspx;;;;;;;1639.0;80.69;1583.0;74.87;1490.0;65.21;1490.0;65.21;1397.0;55.54;;332.11;71.74;;;;;398.76;39.0;;;;;;;;1.0;0.0;0.0
G0620;Велокресло на раму;822303018;4629335414687;Kids Zone;текущий Дарья;7;3;5;7;6;4;3;5;3;10;10;8;14;53;10;14;10;14;9;16;12;85;13;15;9;12;9;10;12;80;8;24;27;16;17;14;25;131;15;16;31;19;35;39;51;206;27;30;30;20;17;24;38;186;47;   ;126;44.0;3860.0;6899.0;107.05;2.0;585.0;;181420.0;7.049762572763093;;;;10.91;Высокая;;;3136.0;3136.0;Выгодный;0.0;0.96;0.96;https://wildberries.ru/catalog/140685496/detail.aspx;1370.0;16534.0;2.834323878158701;1.0;1.0;;3334.0;80.13;3159.0;71.18;2983.0;62.17;2983.0;62.17;2808.0;53.22;Sport;;102.64;;62.99;;;1143.71;0.0;;;;;;;;0.0;44.0;0.0
G0630;Светильник садовый светлячки;822327487;4629349773435;Ocean of Light;текущий Дарья;0;0;0;21;22;30;38;24;26;20;21;0;12;141;1;2;5;0;0;3;1;12;2;2;9;2;2;0;0;17;2;1;2;3;0;0;2;10;0;1;1;5;5;6;4;22;2;3;8;1;3;0;1;18;0;   ;624;29.0;2283.0;6999.0;55.42;417.0;;;0.0;0.0;;ТЗ 9 (05.07-11.07);;131.37;Низкая;;;1996.0;1996.0;Выгодный;0.48;0.93;0.93;https://market.yandex.ru/product/1822576866/?sku=101963369343;38.0;1771.0;0.3035918463904112;2.0;2.0;;2574.0;73.05;2384.0;61.54;2249.0;53.35;2168.0;48.45;2032.0;40.2;DIY;218.4;52.07;;;;;505.99;21.0;;;;;;;;29.0;0.0;0.0
G0632;Светильник садовый факел, 2 шт;822331624;4678358543881;Ocean of Light;отказ;8;6;8;0;6;3;0;4;9;5;3;6;2;29;4;11;2;1;3;4;2;27;0;3;2;14;0;1;3;23;4;2;6;0;0;0;0;12;2;0;0;5;0;2;2;11;6;1;1;12;10;16;13;59;8;   ;188;0.0;1218.0;4899.0;8.25;7.0;;;9744.0;0.3786400976132928;;ТЗ 6 (14.06-20.06);ТЗ 3 (26.05-2.06);52.96;Средняя;;;1260.0;1260.0;Выгодный;0.0;0.87;0.87;https://market.yandex.ru/product/1822572897/?sku=101963369342;46.0;994.0;0.1703954236657644;3.0;3.0;;1596.0;35.88;1479.0;27.33;1395.0;21.19;1344.0;17.46;1260.0;11.32;DIY;34.63;4.98;;258.32;;;62.47;41.0;;;;;;;;0.0;0.0;0.0
G0633;Фонарь факел пиксельный;915552091;4619358733636;SSY;текущий Дарья;16;5;7;3;3;4;3;4;1;2;3;0;9;22;5;6;6;10;6;1;5;39;2;1;3;1;1;2;3;13;1;1;0;2;1;1;0;6;2;2;6;7;4;2;1;24;3;2;1;0;0;1;2;9;5;   ;745;6.0;1097.0;2299.0;73.52;4.0;91.0;;5485.0;0.2131404900871214;;26.06.2023 - 09.07.2023;ТЗ 15 (10.08-23.08);172.45;Низкая;;;831.0;831.0;Невыгодный;0.0;1.08;1.08;https://wildberries.ru/catalog/153942466/detail.aspx;3005.0;3528.0;0.6047837572362342;1.0;1.0;;1154.0;82.07;1108.0;75.17;1045.0;65.72;1008.0;60.17;945.0;50.72;;289.72;67.57;;;;;271.22;51.0;;;;;;;;0.0;6.0;0.0
G0634;Светильник с вазой круглый;920249806;4626113085169;SSY;текущий Дарья;0;0;0;0;1;0;0;0;1;0;1;0;0;2;0;1;0;3;1;0;0;5;0;0;0;0;1;1;0;2;1;1;3;0;1;0;0;6;0;0;0;0;2;0;0;2;1;0;0;0;0;2;1;4;3;   ;147;16.0;1952.0;2990.0;46.16;55.0;160.0;3.0;5856.0;0.2275571029991218;;ТЗ 11 (20.07-31.07);;445.45;Критическая;;;1644.0;1644.0;Выгодный;0.0;1.01;1.01;https://market.yandex.ru/product/1866695092/?sku=102030793431;1155.0;1370.0;0.2348508354347055;2.0;2.0;;1996.0;49.11;1996.0;49.11;1970.0;47.37;1939.0;45.29;1878.0;41.2;;228.67;42.4;;;;;381.02;3.0;;;;;;;;4.0;12.0;0.0
G0635;Светильник с вазой квадратный;920249807;4626182794320;SSY;текущий Дарья;0;0;0;0;0;0;2;0;0;0;0;0;1;3;0;0;1;1;2;1;0;5;0;0;0;0;0;0;0;0;0;1;0;3;0;0;3;7;0;0;0;0;0;0;0;0;0;0;1;0;4;1;0;6;0;   ;61;3.0;1976.0;2990.0;49.43;30.0;;3.0;0.0;0.0;;ТЗ 11 (20.07-31.07);;277.27;Критическая;;;1627.0;1627.0;Выгодный;0.0;0.97;0.97;https://wildberries.ru/catalog/154502737/detail.aspx;3287.0;2639.0;0.4523878501548815;2.0;2.0;;2048.0;54.33;2048.0;54.33;2022.0;52.56;1990.0;50.38;1937.0;46.78;;142.33;45.6;;;;;402.15;0.0;;;100.0;;;;;3.0;0.0;0.0
G0636;Фонарь-прожектор;1040476592;4647277236624;SSY;текущий Дарья;1;0;1;1;0;1;5;0;1;0;1;1;0;8;0;0;0;1;0;0;0;1;0;1;0;1;2;0;0;4;1;0;2;1;2;1;2;9;0;0;1;1;2;1;0;5;1;0;1;2;1;0;2;7;1;   ;631;171.0;2018.0;4760.0;43.51;1669.0;769.0;1.0;2018.0;0.07841704813050338;;ТЗ 32 (08.11  - 17.11);;788.75;Критическая;;;1585.0;1585.0;Выгодный;0.0;0.96;0.96;https://wildberries.ru/catalog/165763226/detail.aspx;;;;;;;1968.0;40.4;1917.0;37.23;1866.0;34.05;1856.0;33.43;1804.0;30.2;;679.54;40.31;;;;;382.39;80.0;;;;;;;;117.0;54.0;0.0
G0638;Ночник Майнкрафт колба;1084491803;4656689683971;SSY;текущий Дарья;17;6;18;8;7;2;5;9;5;1;7;13;9;49;0;1;1;2;2;0;0;6;2;1;0;1;0;3;1;8;1;0;0;1;0;2;1;5;2;0;1;0;0;0;0;3;0;1;1;2;2;0;0;6;5;   ;900;66.0;1420.0;3647.0;48.58;735.0;209.0;;7100.0;0.27589744386847076;;ТЗ 36 (18.12 - 19.12);;310.34;Критическая;;;1178.0;1178.0;Выгодный;0.0;0.98;0.98;https://wildberries.ru/catalog/169455537/detail.aspx;;;;;;;1470.0;53.26;1425.0;49.04;1387.0;45.49;1364.0;43.33;1326.0;39.77;;1050.0;44.49;;;;;286.97;139.0;;;;;;;;51.0;15.0;0.0
G0639;Светильник на солнечной батарее;1117365713;4662011486783;SSY;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;;1000.0;1700.0;inf;0.0;;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;inf;;;;;466.0;;;;;;;;;;;
G0640;Гамак;822404562;4698468945320;Travel Friendly;текущий Дарья;1;1;3;1;3;4;3;6;8;6;8;2;6;39;5;6;3;4;2;2;4;26;7;4;8;2;4;7;5;37;2;5;5;6;5;1;6;30;8;7;3;3;7;4;6;38;10;7;6;5;4;4;13;49;11;   ;162;8.0;1810.0;4299.0;80.53;70.0;6.0;2.0;19910.0;0.7736786066790496;;;;60.67;Средняя;;;1406.0;1406.0;Выгодный;0.0;0.98;0.98;https://wildberries.ru/catalog/140691236/detail.aspx;0.0;2550.0;0.4371311170499992;2.0;2.0;;1619.0;62.41;1586.0;59.28;1544.0;55.3;1544.0;55.3;1461.0;47.43;Sport;;75.31;;;;;464.12;8.0;;;;;;;;8.0;0.0;0.0
G0641;Ночник с маркером для рисования;1119368893;4664526905100;SSY;текущий Дарья;5;2;6;4;3;4;3;19;41;6;64;82;42;257;54;48;63;14;5;5;3;192;12;4;2;1;2;2;0;23;1;2;5;8;4;4;3;27;2;8;3;2;1;1;4;21;3;2;1;0;2;1;0;9;0;   ;815;246.0;554.0;1547.0;99.52;792.0;2723.0;;0.0;0.0;;;;92.82;Высокая;;;416.0;416.0;Невыгодный;0.0;1.13;1.13;https://wildberries.ru/catalog/171732194/detail.aspx;;;;;;;537.0;93.06;537.0;93.06;0.0;-111.03;528.0;89.64;0.0;-111.03;;407.5;86.92;;;;;144.94;161.0;;;;;;;;55.0;191.0;0.0
G0642;Бра черные, 2шт;0;4664969672386;SSY;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G0643;Бра белые, 2шт;0;4664989025858;SSY;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G0650;Садовая декоративная ограда, 5 шт.;822414549;4623849465470;Birdhouse;архив;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;880.0;2109.0;155.23;0.0;;;0.0;0.0;;;;0.0;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;0.0;2019.0;0.346104990323117;2.0;2.0;;;;;;;;;;;;DIY;;143.1;;;;;279.73;0.0;;;;;;;;0.0;0.0;0.0
