Артикул;Наименование;Номенклатура;Баркод;ТМ;Статус;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;26-February-03-March;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;04-March-10-March;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;11-March-17-March;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;18-March-24-March;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;25-March-31-March;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;01-April-07-April;08-April-2024;     ;Остаток;Остатки FBS;Цена;Цена до скидки;Наценка;Остаток на РЦ;Остаток РЦ Иркутск;В резерве;                                  ;Остаток в Невинномысске;Наценка_Невинномысск_монопалета;Остаток в Екатеринбург - Испытателей 14г;Остаток в Екатеринбург - Перспективный 12;Остаток в Новосибирске;          ;Стоимость логистики;Выручка;Доля выручки;Итого наценка;Цена_Товары для акции_Распродажа неходового товара_идет;Наценка_Товары для акции_Распродажа неходового товара_идет;Цена_Товары для акции_СКИДКИ ПРОСТО КОСМОС_идет;Наценка_Товары для акции_СКИДКИ ПРОСТО КОСМОС_идет;Спринт вб;Спринт озон;Новый баркод;Разница в цене предыдущего дня;Стандартное отклонение цен за последние 7 дней;Стандартное отклонение цен за последние 3 дня;Отличие максимальной цены от минимальной за 3 дня;Склад_Иркутск;Склад_Омск;ПСР;Склад_Поставщик_Химки;статус рекламы;прибыль с единицы товара;Коледино 10.11;Электросталь 3.11;Екатеринбург 20.11;Екат доп;Краснодар 13.11;Шушары 8.11
17016;Органайзер для канцелярии розовый;153319077.0;4618953042617.0;Parchment;текущий Дарья;23;9;14;8;13;14;18;12;9;13;20;14;13;99;3;12;14;8;11;11;9;68;17;17;11;9;12;12;14;92;6;9;5;6;10;5;4;45;4;5;2;3;4;5;1;24;3;1;3;1;3;4;4;19;4;     ;57;0.0;779.0;1083.0;109.21;3.0;2.0;;;0.0;126.52;;;;;104.4;3116.0;0.1446153075024528;;;;720.0;93.25;;;;;;;;0.0;;0.0;0.0;;218.31;;;;;;
17030;Пенал единорог;152244603.0;4616666204018.0;Parchment;отказ;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;3;0;0;0;0;0;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;     ;255;2.0;308.0;395.0;0.2;34.0;;;;0.0;0.71;;;;;54.0;308.0;0.014294452731307914;;;;403.0;26.51;;ТЗ 23 (15.09-24.09);;;65.32;;;0.0;;;2.0;приостановлена;0.39;;;;;;
17031;Пенал кошечка;152244604.0;4616896210162.0;Parchment;отказ;0;0;0;1;0;0;1;0;2;1;0;1;0;5;1;2;1;0;0;0;0;4;0;0;0;2;1;1;0;4;2;1;0;0;0;0;0;3;1;1;1;0;0;0;1;4;0;0;1;0;2;2;4;9;1;     ;195;4.0;308.0;395.0;-0.36;61.0;;;;0.0;0.15;;;;;54.0;308.0;0.014294452731307914;;;;411.0;27.93;;ТЗ 16 (15.08 - 24.08);;;65.32;;;0.0;;;4.0;;-0.71;;;;;;
17032;Пенал с узором точки;152244605.0;4616954876361.0;Parchment;отказ;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;1;0;1;0;0;2;0;0;0;1;1;0;0;2;0;     ;453;87.0;308.0;428.0;0.61;1236.0;;;;0.0;1.13;;;;;54.0;0.0;0.0;;;;397.0;25.41;ТЗ 15 (10.08-23.08);ТЗ 10 (10.07-19.07), ТЗ 26 (29.09 - 08.10);;;65.32;;;0.0;;;87.0;;1.19;;;;;;
17033;Пенал с узором из линий;152244606.0;4617280602273.0;Parchment;отказ;0;0;0;0;0;0;0;0;1;0;1;0;1;3;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;2;0;0;0;3;0;1;2;6;0;     ;610;63.0;307.0;416.0;3.77;902.0;;;;0.0;4.31;;;;;54.0;0.0;0.0;;;;392.0;28.67;ТЗ 15 (10.08-23.08);ТЗ 10 (10.07-19.07);;;65.82;;;0.0;;;63.0;;6.96;;;;;;
18102;Защитное полноэкранное 3D стекло для для iPhone X max, Xs max,11Pro max, Эпл Айфон 10 макс, хс макс;8461127.0;7432141550590.0;SS&Y Group;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;132.0;1200.0;inf;0.0;;;;0.0;0.0;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;31.85;;;;;;
18202;Защитное полноэкранное 3D стекло для iPhone X/Xs/11Pro/для айфон;8461128.0;7432141550596.0;SS&Y Group;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;     ;16;0.0;209.0;2333.0;-43.44;0.0;;;;0.0;-43.11;;;;;54.0;418.0;0.01939961442106074;;178.0;-48.62;133.0;-56.14;;;;;45.03;;;0.0;;;0.0;;-133.58;;;;;;
18301;Чехол для airpods 2 с карабином, белый;7490270.0;7432141649603.0;SS&Y Group;отказ;1;3;1;0;2;3;2;3;1;4;3;4;2;19;0;0;2;3;1;2;1;9;1;2;1;0;2;1;0;7;3;3;1;2;1;2;0;12;1;3;1;1;1;2;2;11;1;2;2;2;3;5;7;22;4;     ;615;1.0;115.0;1150.0;-26.91;22.0;;1.0;;0.0;-24.93;;;;;54.0;460.0;0.021348857975330003;;;;156.0;12.71;;ТЗ 22 (8.09-17.09);;;24.25;;;0.0;;;1.0;;-13.57;;;;;;
18304;Чехол для airpods 2 с карабином, розовый;7490271.0;7432141649658.0;SS&Y Group;отказ;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;     ;0;0.0;126.0;1400.0;-16.28;0.0;;;;0.0;-14.3;;;;;54.0;0.0;0.0;;;;;;;;;;26.72;;;0.0;;;0.0;;-8.21;;;;;;
18305;Чехол для airpods 2 с карабином, желтый;8451803.0;7432141649665.0;SS&Y Group;отказ;2;1;0;2;3;2;1;3;2;1;6;4;0;17;1;2;4;3;3;1;7;21;2;1;1;2;2;2;1;11;1;1;0;0;2;1;1;6;0;1;0;0;1;1;3;6;0;0;1;1;2;3;2;9;0;     ;181;0.0;115.0;1657.0;-26.97;6.0;;;;0.0;-24.99;;;;;54.0;0.0;0.0;;;;161.0;17.43;;ТЗ 22 (8.09-17.09);;;26.72;;;0.0;;;0.0;;-13.62;;;;;;
18306;Чехол для airpods 2 с карабином, коралловый;7490272.0;7432141649672.0;SS&Y Group;отказ;1;1;1;1;1;0;3;3;3;3;1;4;1;18;2;3;3;1;1;2;0;12;0;3;0;1;1;0;0;5;1;0;0;0;2;0;0;3;0;0;1;1;1;3;1;7;0;0;1;1;4;6;6;18;4;     ;0;1.0;125.0;1389.0;-14.71;21.0;;3.0;;0.0;-12.63;;;;;54.0;500.0;0.023205280407967394;;;;171.0;32.03;;ТЗ 23 (15.09-24.09);;;26.23;;;0.0;;;1.0;;-7.06;;;;;;
18307;Чехол для airpods 2 с карабином, сиреневый;7490273.0;7432141649689.0;SS&Y Group;отказ;0;0;2;0;0;1;1;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;105.0;1313.0;-22.4;4.0;;;;0.0;-19.48;;;;;54.0;0.0;0.0;;;;;;;;;;22.27;;;0.0;;;0.0;;-7.68;1000.0;;;;;
18308;Чехол для airpods 2 с карабином, голубой;7490274.0;7432141050058.0;SS&Y Group;отказ;4;1;2;3;3;6;3;2;2;1;1;0;0;9;0;3;0;1;0;0;0;4;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;     ;0;0.0;129.0;1613.0;-7.45;4.0;;;;0.0;-5.25;;;;;54.0;0.0;0.0;;;;;;;;;;27.22;;;0.0;;;0.0;;-3.38;250.0;;;;;
18309;Чехол для airpods 2 с карабином, черный;7490275.0;7432141050065.0;SS&Y Group;отказ;9;20;5;8;10;5;6;2;7;2;7;5;6;35;7;4;0;1;4;1;0;17;1;2;0;2;0;0;0;5;1;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;     ;0;0.0;153.0;1275.0;9.81;3.0;;;;0.0;11.8;;;;;54.0;0.0;0.0;;;;;;;;;;32.66;;;0.0;;;0.0;;4.95;;;;;;
18310;Чехол для airpods 2 с карабином, красный;70089356.0;7432141559300.0;SS&Y Group;отказ;4;4;3;3;0;4;2;0;1;2;0;1;2;8;0;0;2;1;1;3;0;7;0;0;1;1;1;0;3;6;0;0;0;1;1;0;1;3;0;1;0;1;1;0;0;3;0;1;2;1;1;3;1;9;1;     ;0;1.0;119.0;1082.0;-17.86;19.0;;1.0;;0.0;-15.64;;;;;54.0;119.0;0.0055228567370962395;;;;;;;ТЗ 23 (15.09-24.09);;;25.24;;;0.0;;;1.0;;-8.05;;;;;;
18311;Чехол для Apple AirPods 2 с карабином, салатовый;70089357.0;7432141559303.0;SS&Y Group;отказ;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;126.0;552.0;-13.7;4.0;;;;0.0;-11.61;;;;;54.0;0.0;0.0;;;;173.0;34.06;;;;;27.71;;;0.0;;;0.0;;-6.57;;;;;;
18312;Чехол для airpods 2 с карабином, графитовый;70089358.0;7432141559306.0;SS&Y Group;отказ;2;1;1;1;0;0;0;0;1;0;2;0;0;3;0;0;2;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;     ;0;0.0;125.0;741.0;-17.25;4.0;;;;0.0;-15.27;;;;;54.0;0.0;0.0;;;;;;;;;;27.22;;;0.0;;0.0;0.0;;-8.7;;;;;;
18313;Чехол для airpods 2 с карабином, синий;70089359.0;7432141559309.0;SS&Y Group;отказ;7;7;2;1;8;2;3;6;3;5;5;2;0;24;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;2;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;     ;0;0.0;125.0;969.0;-11.81;4.0;;;;0.0;-9.61;;;;;54.0;0.0;0.0;;;;;;;;;;27.22;;;0.0;;;0.0;;-5.36;;;;;;
18314;Чехол для Apple AirPods 2 с карабином, ореховый;70089360.0;7432141559312.0;SS&Y Group;отказ;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;131.0;504.0;-5.77;4.0;;;;0.0;-3.59;;;;;54.0;0.0;0.0;;;;;;;;;;27.71;;;0.0;;;0.0;;-2.64;;;;;;
18701;Универсальное беспроводное зарядное устройство, черный;9982021.0;7432141949949.0;SS&Y Group;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;701.0;4385.0;34.05;0.0;;;;0.0;34.36;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;109.65;;;;;;
18702;Беспроводное зарядное устройство, белое;9982019.0;7432141550513.0;SS&Y Group;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;3;4;1;0;1;1;0;1;0;4;0;0;0;0;0;0;1;1;0;0;0;0;2;1;0;3;1;     ;0;5.0;328.0;2193.0;-17.57;298.0;;2.0;;0.0;-17.2;;;;;54.0;328.0;0.01522266394762661;;;;447.0;5.07;;ТЗ 22 (8.09-17.09);;;70.27;;;0.0;;;5.0;;-47.46;;;;;;
18703;Беспроводное зарядное устройство, черный;9982020.0;7432141550511.0;SS&Y Group;отказ;0;0;0;0;0;0;0;1;0;0;0;2;0;3;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;2;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;     ;73;21.0;342.0;1106.0;-9.73;79.0;;8.0;;0.0;-9.32;;;;;54.0;0.0;0.0;;;;466.0;16.24;;;4658622962440.0;;73.24;;;0.0;;0.0;21.0;;-23.88;;;;;;
18704;Беспроводное зарядное устройство, белое;31212864.0;7432141550512.0;SS.Y;отказ;2;0;0;0;0;1;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;2;0;     ;108;21.0;315.0;4500.0;-20.03;0.0;;;;0.0;-19.66;;;;;54.0;0.0;0.0;;;;428.0;1.48;;;;;66.81;;;0.0;;;21.0;;-54.09;;;;;;
18705;Беспроводное зарядное устройство, черное;31212865.0;7432141550514.0;SS.Y;отказ;0;0;0;0;0;0;0;0;0;1;1;1;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;3;1;     ;0;5.0;307.0;5133.0;-4.09;0.0;;;;0.0;-3.58;;;;;54.0;307.0;0.01424804217049198;;;;418.0;25.22;;;4693822877781.0;;65.82;;;0.0;;;5.0;;-7.97;;;;;;
18710;Микрофоны беспроводные для смартфона lightning, 2 шт;150799317.0;4606625242861.0;SS&Y Group;текущий Дарья;1;1;1;0;1;1;1;1;0;0;0;2;2;6;0;2;0;2;1;0;0;5;4;0;1;0;1;2;0;8;0;2;1;0;2;0;0;5;0;0;0;0;0;0;0;0;1;0;0;3;0;1;1;6;0;     ;1106;40.0;1040.0;2419.0;27.44;294.0;278.0;1.0;;0.0;27.61;97.0;0.0;86.0;;54.0;0.0;0.0;;;;973.0;20.99;;ТЗ 13 (1.08-11.08), ТЗ 24 (22.09-01.10);;;;;;19.0;;;21.0;;163.58;;;;;;
18711;Микрофоны беспроводные для смартфона usb c, 2шт;150799318.0;4606743720524.0;SS&Y Group;текущий Дарья;3;2;2;2;0;1;2;2;1;1;2;2;2;12;1;1;3;0;0;1;3;9;2;2;2;0;5;1;2;14;1;2;2;3;1;1;0;10;2;0;1;1;0;1;1;6;0;5;3;2;1;1;1;13;1;     ;831;92.0;1040.0;2737.0;32.09;875.0;436.0;;;0.0;32.27;39.0;0.0;75.0;;54.0;1040.0;0.048266983248572176;;;;966.0;24.61;;;;;;;;31.0;;;61.0;;182.29;;;;;;
18801;Переходник USB Type C;10017518.0;7432141949956.0;SS&Y Group;текущий;18;14;19;5;9;13;10;13;12;11;0;6;5;57;6;3;1;5;6;4;7;32;5;5;0;7;5;1;0;23;6;5;3;3;3;5;1;26;0;0;2;3;3;1;1;10;6;3;3;4;2;2;0;20;2;     ;1170;90.0;139.0;662.0;105.99;478.0;811.0;6.0;;1.0;110.86;0.0;293.0;0.0;;54.0;278.0;0.01290213590682987;;;;144.0;118.51;;ТЗ 30 (16.10 - 25.10);4640248746955.0;;;;;57.0;;;33.0;;21.76;;;;;;
18802;Адаптер-переходник большой;46897371.0;7432141949957.0;SS&Y Group;отказ;1;0;3;2;1;2;2;1;0;1;2;0;1;7;1;1;3;0;0;1;3;9;1;3;1;1;4;1;2;13;1;1;2;3;0;2;0;9;2;4;6;1;1;2;3;19;1;1;3;3;3;7;3;21;3;     ;528;16.0;413.0;2065.0;-16.43;234.0;;;;0.0;-16.14;;;;;54.0;1239.0;0.0575026848509432;;;;561.0;5.25;;;4679577594821.0;;87.59;;;0.0;;0.0;16.0;;-57.65;;;;;;
18803;Адаптер-переходник большой с HDMI;46897395.0;7432141949958.0;SS&Y Group;отказ;1;3;0;0;1;1;7;1;0;0;1;0;0;9;0;1;0;1;0;1;0;3;0;0;3;2;0;1;0;6;1;1;1;1;1;0;0;5;0;1;0;0;0;0;0;1;0;0;0;1;3;1;0;5;2;     ;512;11.0;818.0;5843.0;-5.62;153.0;;2.0;;0.0;-5.46;;;;;54.0;1636.0;0.07592767749486931;;;;1111.0;18.29;;ТЗ 13 (1.08-11.08), ТЗ 21 (5.09-14.09);4628743597982.0;;185.96;;;0.0;;0.0;11.0;;-35.39;;;;;;
18804;SSY, USB - хаб, Переходник для ноутбука, Разветвитель USB 3.0;118029497.0;7432141949959.0;SS&Y Group;текущий;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;19.0;1019.0;2914.0;91.17;0.0;270.0;;;0.0;91.49;;;;;54.0;0.0;0.0;;;;;;;;;;;;;19.0;;;0.0;;281.75;;;;;;
18901;Магнитный держатель для телефона на воздуховод, светло-серый;10017545.0;7432141949963.0;SS&Y Group;отказ;2;0;0;0;0;1;2;0;0;0;0;0;0;2;0;0;1;0;0;1;0;2;0;0;0;0;1;2;2;5;2;0;0;1;8;0;0;11;3;1;3;0;0;2;1;10;3;2;0;3;1;2;2;13;0;     ;0;5.0;147.0;588.0;-1.55;72.0;;1.0;;0.0;0.02;;;;;54.0;0.0;0.0;;;;208.0;48.9;;;;;31.18;;;0.0;;;5.0;;-0.99;;;;;;
18902;Магнитный держатель для телефона на воздуховод, черный;10017546.0;7432141949970.0;SS&Y Group;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;165.0;825.0;13.34;0.0;;;;0.0;14.9;;;;;54.0;0.0;0.0;;;;;;;;;;35.14;;;0.0;;;0.0;;8.5;;;;;;
18903;Магнитный держатель для телефона на воздуховод, золото;10017547.0;7432141949987.0;SS&Y Group;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;210.0;875.0;50.55;3.0;;;;0.0;52.12;;;;;54.0;0.0;0.0;;;;;;;;;;44.54;;;0.0;;;0.0;;32.23;;;;;;
18904;Магнитный держатель для телефона на панель, светло-серый;10017548.0;7432141949994.0;SS&Y Group;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;284.0;1184.0;111.76;0.0;;;;0.0;113.32;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;71.26;;;;;;
18905;Магнитный держатель для телефона на панель, черный;10017549.0;7432141050003.0;SS&Y Group;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;211.0;754.0;51.38;0.0;;;;0.0;52.95;;;;;54.0;0.0;0.0;;;;;;;;;;44.54;;;0.0;;;0.0;;32.76;;;;;;
18906;Магнитный держатель для телефона на панель, золото;10017550.0;7432141050010.0;SS&Y Group;архив;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;272.0;1184.0;101.83;0.0;;;;0.0;103.4;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;64.93;;;;;;
18907;Штатив для смартфона;165345687.0;4646048882305.0;SS&Y Group;текущий Дарья;6;2;2;1;1;2;5;1;3;4;5;8;5;31;9;6;3;6;5;3;7;39;7;9;11;6;8;6;11;58;6;3;8;6;6;7;7;43;5;7;3;4;1;5;5;30;5;6;3;4;7;1;10;36;3;     ;751;7.0;750.0;843.0;55.55;98.0;3.0;;;0.0;58.92;49.0;11.0;17.0;;66.60000000000001;2250.0;0.10442376183585327;;;;579.0;24.06;;ТЗ 34 (21.11-01.12);;;;;;0.0;;;7.0;;155.04;;;;;100.0;100.0
19200;Маска для сна 3D, фиолетовый;8440398.0;7432141550503.0;REVOLUT;текущий;5;3;2;5;0;9;2;3;1;2;1;1;3;13;3;0;3;0;2;6;1;15;2;1;0;2;0;0;1;6;1;1;1;0;1;2;1;7;1;0;1;2;2;1;2;9;2;0;1;1;4;6;1;15;1;     ;2;0.0;209.0;581.0;87.56;5.0;1.0;1.0;;0.0;89.9;;;;;54.0;209.0;0.00969980721053037;;;;196.0;72.72;;;4627751681997.0;;;;;0.0;;;0.0;;37.39;;;;;;
19201;Маска для сна 3D, розовый;8440399.0;7432141550505.0;REVOLUT;текущий;3;3;4;3;4;3;5;1;3;1;5;4;3;22;3;5;3;4;2;3;1;21;1;1;0;0;4;2;0;8;1;5;4;0;2;2;0;14;3;0;1;0;3;1;1;9;0;2;0;0;1;2;1;6;0;     ;0;0.0;209.0;677.0;87.56;4.0;;;;0.0;89.9;;;;;54.0;0.0;0.0;;;;188.0;63.59;;;4627338204571.0;;;;;0.0;;;0.0;;37.39;;;;;;
19202;Маска для сна 3D, черный;8440400.0;7432141550507.0;REVOLUT;текущий;10;24;10;6;8;10;5;11;21;13;5;10;17;82;7;10;6;1;0;0;0;24;0;0;1;1;1;3;2;8;1;1;1;3;3;4;2;15;4;6;2;7;3;3;1;26;5;2;4;4;3;17;0;35;2;     ;76;0.0;301.0;772.0;192.55;4.0;1.0;;;0.0;194.9;;;;;54.0;602.0;0.02793915761119274;;;;255.0;140.05;;;4608425213324.0;;;;;0.0;;0.0;0.0;;82.22;;;;;;
19203;Маска для сна 3D, коричневый;8440401.0;7432141550509.0;REVOLUT;текущий;1;3;3;2;2;4;1;2;1;5;2;3;0;14;0;0;0;1;4;3;2;10;8;0;3;3;1;2;2;19;0;0;4;1;0;0;2;7;0;1;0;2;1;2;1;7;1;2;0;4;1;1;1;10;1;     ;179;0.0;194.0;609.0;70.44;4.0;;;;0.0;72.78;;;;;54.0;194.0;0.00900364879829135;;;;181.0;55.6;;;4627808970340.0;;;;;0.0;;;0.0;;30.08;;;;;;
19204;Маска для сна 3D, синий;26551625.0;7432141550504.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;199.0;606.0;126.0;0.0;;;;0.0;129.16;;;;;54.0;0.0;0.0;;;;;;;;4627818812302.0;;;;;0.0;;;0.0;;39.88;;;;;;
19205;Маска для сна 3D, серый;48964042.0;7432141550506.0;REVOLUT;текущий;10;6;7;2;2;6;5;5;4;3;4;3;2;26;5;3;4;5;3;0;1;21;2;2;3;4;1;2;3;17;0;2;1;0;4;2;4;13;1;3;4;2;2;3;3;18;1;2;4;1;1;1;5;15;0;     ;131;0.0;198.0;603.0;75.0;0.0;;;;0.0;77.34;;;;;54.0;0.0;0.0;;;;186.0;61.31;;;4627655892444.0;;;;;0.0;;;0.0;;32.03;;;;;;
19300;Прибор для ультразвуковой чистки лица;8424489.0;7432141550517.0;REVOLUT;отказ;2;2;0;0;0;1;0;0;2;0;0;1;0;3;0;0;0;2;0;1;0;3;0;0;0;5;1;0;0;6;2;0;0;1;0;0;0;3;0;3;0;0;0;1;0;4;1;1;0;0;7;1;0;10;3;     ;283;31.0;1448.0;18100.0;-22.37;449.0;;;;0.0;-22.31;;;;;54.0;4344.0;0.2016074761844207;;;;1589.0;-17.85;;ТЗ 30 (16.10 - 25.10);;;307.32;;;0.0;;0.0;31.0;;-367.51;;;;;;
19301;Аппарат для ультразвуковой чистки лица, черный;25792547.0;7432141556098.0;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;2;0;     ;0;0.0;629.0;6989.0;-32.46;7.0;;;;0.0;-31.34;;;;;66.60000000000001;0.0;0.0;;535.0;-38.36;844.0;-18.96;;;;;133.12;;;0.0;;;0.0;;-272.62;;;;;;
19302;Карманная бритва;165345643.0;4646284158530.0;SS&Y Group;текущий Дарья;12;13;15;11;8;8;7;10;5;5;6;9;3;45;6;2;3;4;5;2;5;27;9;7;5;2;11;10;8;52;6;8;8;5;9;3;13;52;12;11;4;0;0;0;0;27;0;1;1;0;0;1;0;3;1;     ;0;0.0;589.0;670.0;156.07;2.0;3.0;;;0.0;156.86;;;;;54.0;589.0;0.02733582032058559;;;;;;;ТЗ 34 (21.11-01.12);;;;;;0.0;;;0.0;;197.91;;;;;100.0;100.0
19303;Сушилка для обуви электрическая;165870448.0;4647611959608.0;SS&Y Group;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;     ;306;4.0;539.0;599.0;-19.19;60.0;2.0;;;0.0;-19.0;;;;;54.0;539.0;0.02501529227978885;;;;732.0;0.21;;ТЗ 36 (18.12 - 27.12);;;114.32;;;0.0;;;4.0;;-103.21;;;;;60.0;60.0
19400;Чехол-конверт для MacBook Air 13, розовый;8455571.0;7432141550519.0;SS&Y Group;отказ;0;0;0;0;0;0;0;0;0;1;1;0;1;3;1;2;2;1;1;1;1;9;0;0;1;1;3;1;1;7;0;0;1;1;0;1;0;3;0;1;1;0;0;1;1;4;1;0;0;0;0;0;1;2;1;     ;1;0.0;622.0;6922.0;-14.79;7.0;;;;0.0;-14.59;;;;;54.0;622.0;0.02886736882751144;;;;;;;;;;132.63;;;0.0;;;0.0;;-76.14;;;;;;
19401;Чехол-конверт для MacBook Air 13, коричневый;8455572.0;7432141550521.0;SS&Y Group;отказ;0;1;0;0;0;0;1;0;0;0;0;0;2;3;1;1;0;0;0;0;1;3;0;0;2;0;0;0;0;2;2;1;1;2;2;0;3;11;0;0;1;1;0;0;3;5;0;0;1;1;1;2;1;6;2;     ;0;3.0;615.0;10250.0;7.27;45.0;;5.0;;0.0;7.55;;;;;54.0;1230.0;0.05708498980359979;;;;782.0;30.09;;;;;130.65;;;0.0;;0.0;3.0;;25.94;;;;;;
